4-Chloromercuribenzenesulfonate;D01.632.750.740.220;
Wnt1 Protein;D12.776.467.984.500;D23.529.984.100
Wnt1 Protein;D23.529.984.500;
Wnt2 Protein;D12.644.276.984.750;D12.776.467.984.200
Wnt2 Protein;D12.776.467.984.750;D23.529.984.200
Wnt2 Protein;D23.529.984.750;
X-Rays;G01.201.875.750.918;G01.358.500.505.970
X-Rays;;G01.750.250.970
X-Rays;;G01.750.750.918
Xamoterol;;D02.033.100.624.698.855
Xamoterol;;D02.033.755.624.698.855
Xenodiagnosis;;E01.370.225.875.985
XYY Karyotype;;C23.550.210.024.500
XYY Karyotype;;G05.360.162.679.500.500
XYY Karyotype;;G05.365.590.175.024.500
Zineb;D01.632.975;
